,layer_id,name,D,M,N,alpha,alpha_weighted,best_fit,bulk_mean_loc_ratio,bulk_mean_part_ratio,bulk_mean_vec_entropy,bulk_var_loc_ratio,bulk_var_part_ratio,bulk_var_vec_entropy,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,matrix_rank,max_rand_eval,norm,num_evals,num_pl_spikes,rand_W_scale,rand_bulk_max,rand_bulk_min,rand_distance,rand_mp_softrank,rand_num_spikes,rand_sigma_mp,rank_loss,rf,sigma,spectral_norm,stable_rank,sv_max,tail_mean_loc_ratio,tail_mean_part_ratio,tail_mean_vec_entropy,tail_var_loc_ratio,tail_var_part_ratio,tail_var_vec_entropy,warning,xmax,xmin
0,3,,0.105281104110034,9.0,32.0,2.3667024758766066,2.70505527536952,lognormal,3.7479548219010064,1.3758871696733803,2.1507702714261625,0.6955923808997884,0.010873427084464928,0.0049974800865178835,0.6494989725029664,1.0,13.898368056547273,LAYER_TYPE.CONV2D,2.775109278834958,1.6469829554654687,1.1429638084810767,81.0,9.13359621252413,44.35912341903617,81.0,18.0,1.3512976817647928,0.48156430508345127,0.045359633608233675,0.22038315930453894,0.052724501267433166,56.0,0.6127637416764574,0.0,9.0,0.32213486285226417,13.898368056547273,3.1916785653218747,3.728051509374203,3.5094146123044765,1.3324919648390765,2.1629950895458556,0.627191834955177,0.01202755590015727,0.006737033577362291,,13.898368056547273,0.6213778662121802
1,4,,0.09975131434578888,32.0,32.0,1.876548334435712,2.7043475761508398,truncated_power_law,10.902606374120401,1.8351510906946384,3.2191567740341753,3.613797880335895,0.011807469281550078,0.009144725236659053,0.7131224297554817,1.0,27.613957647047794,LAYER_TYPE.CONV2D,3.2784347883225218,2.451440050790417,1.4411286544154225,264.0,12.751619677238093,282.7743747572099,288.0,73.0,1.0091976219480587,4.0184576837613095,0.0,0.23009501960754175,0.31513311920166037,71.0,1.011523373356882,24.0,9.0,0.10259222263521324,27.613957647047794,10.240269735020807,5.254898443076497,10.330959411822521,1.7940720573881594,3.2198128765073997,4.240067496158561,0.01595648558121982,0.008528371854745025,over-trained,27.613957647047794,0.7136591269944018
2,5,,0.09562070804163736,32.0,32.0,3.344878140471731,5.211396526597144,truncated_power_law,7.69328682279134,1.6238200331334995,3.0045788597767014,4.986278662334328,0.02895373340253316,0.04443171398681756,0.8180828667852182,1.0,36.14288667584697,LAYER_TYPE.CONV2D,5.673331520007912,2.8766858568748295,1.5580228360313828,288.0,20.698589005472094,752.8108275969656,288.0,26.0,0.6185193850735901,10.700828347332948,0.0,0.15986018804006089,0.5169834689941408,23.0,1.0116540361744777,0.0,9.0,0.4598684382793277,36.14288667584697,20.828741056259982,6.011895431213601,7.912113947585514,1.6556785938332843,2.9862754115812624,1.652664348407732,0.008633357355861848,0.01813378880886152,,36.14288667584697,8.744230625216147
3,6,,0.10618758860333871,32.0,32.0,2.5509170255024403,4.336876582870448,truncated_power_law,10.354303062432113,1.7967472463943064,3.211433602912373,4.743819937333488,0.018238292870578002,0.009726735546994707,0.8199425045714155,1.0,50.13309532748767,LAYER_TYPE.CONV2D,4.932848207495232,2.9969922125873767,1.7001245197366766,288.0,33.20436076476507,993.0982408377463,288.0,53.0,0.5385178926017492,14.119408393273115,0.0,0.14884699917475347,0.4252275324106217,23.0,1.0117620650082522,0.0,9.0,0.21303483726063852,50.13309532748767,19.809234485731753,7.080472818074205,10.509790162235483,1.8139386652951688,3.224449587659128,3.437877764636521,0.010803934750813912,0.007111123319016981,,50.13309532748767,5.945299721810403
4,7,,0.10114477649764378,50.0,39200.0,2.4751137482870407,11.02792269319293,truncated_power_law,15.358609878274848,2.0059222249626956,3.532449110960042,8.87141625211316,0.02110095238609062,0.013632690386675637,0.8360283246081952,1.0,28544.442799292254,LAYER_TYPE.DENSE,11.258550709888608,5.226694324287403,4.455521569796563,50.0,3620.59256526416,168536.63722477408,50.0,15.0,0.017224151628082534,3624.350258114656,3141.6781666653787,0.36804930821969767,1.001037866808474,0.0,1.0011818183713954,0.0,1.0,0.3808727320584872,28544.442799292254,5.9043589818804545,168.95100709759694,15.334414705122017,1.998134269396272,3.522249439001014,9.471410988374254,0.02329663480464806,0.009893258362527265,,28544.442799292254,3412.608686447788
5,10,,0.0764682919820232,50.0,1024.0,3.158229857943778,8.774081442103917,lognormal,16.331557912996495,2.054816664001237,3.538030839038918,13.795882866557065,0.01816596700775133,0.005159038625197395,0.8648593904735552,1.0,600.0180287942057,LAYER_TYPE.DENSE,8.786759638018795,3.422051827364797,2.7781642998639873,50.0,78.86785058030351,2642.7241130544753,50.0,19.0,0.1375495229435926,78.65234372129031,32.019051275494334,0.2648120488859265,0.9972674942016612,0.0,0.9991015216065662,0.0,1.0,0.4951318867215301,600.0180287942057,4.404407844819738,24.495265436288005,16.632206018439426,2.064358110008559,3.5665428535981145,7.799058004065474,0.009891827016269972,0.007767201678769935,,600.0180287942057,49.09306234142182
6,12,,0.05169963475972705,1024.0,1024.0,2.6919193038828353,8.442577208032889,truncated_power_law,183.2372295632533,3.9472235239064095,3.872383410141257,961.8683073069593,0.048052998848003216,0.027557093818031873,0.7539043311122231,1.0,1368.5693985987825,LAYER_TYPE.DENSE,8.460265591191256,3.9076965114135027,3.1362668248841197,1024.0,444.8135326180947,8085.306937605724,1024.0,80.0,0.355878476424935,31.702657599640425,0.0,0.2712734763479015,0.07127179205417632,1.0,1.0018888930521854,0.0,1.0,0.18916232879630718,1368.5693985987825,5.907853080657737,36.99418060450566,76.97814397580927,2.81016958313301,2.9201034749291344,603.1904758608385,0.1042397078290154,0.09939222165991098,,1368.5693985987825,21.57380677428441
7,14,,0.5,2.0,1024.0,2.062371774306118,1.7691874248481894,truncated_power_law,1.0090856238429684,1.0000412717249234,0.693147183321728,0.0,0.0,0.0,0.5631498747994514,1.0,7.208438115147222,LAYER_TYPE.DENSE,1.778041972642629,0.9193678805166783,0.8578411743650971,2.0,4.854901857406906,8.305540121527583,2.0,2.0,0.49071694801009025,4.684985932847661,3.9254107433352927,0.27153135686647306,0.9650011618051533,0.0,1.0171943459228348,0.0,1.0,0.7512102857530404,7.208438115147222,1.1521969099068772,2.684853462509122,1.0090856238429684,1.0000412717249234,0.6931471832737595,0.0,0.0,0.0,,7.208438115147222,1.0971020063803616
