,layer_id,name,D,M,N,alpha,alpha_weighted,best_fit,bulk_mean_loc_ratio,bulk_mean_part_ratio,bulk_mean_vec_entropy,bulk_var_loc_ratio,bulk_var_part_ratio,bulk_var_vec_entropy,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,matrix_rank,max_rand_eval,norm,num_evals,num_pl_spikes,rand_W_scale,rand_bulk_max,rand_bulk_min,rand_distance,rand_mp_softrank,rand_num_spikes,rand_sigma_mp,rank_loss,rf,sigma,spectral_norm,stable_rank,sv_max,tail_mean_loc_ratio,tail_mean_part_ratio,tail_mean_vec_entropy,tail_var_loc_ratio,tail_var_part_ratio,tail_var_vec_entropy,warning,xmax,xmin
0,3,,0.09571797105027417,9.0,32.0,2.075910989044191,2.6554748948815186,truncated_power_law,4.1114884836366254,1.4153393841391038,2.138412091709677,0.8698714089430092,0.011607287853091418,0.008188437030448742,0.7186019933452903,1.0,19.018897394303863,LAYER_TYPE.CONV2D,2.8873938310993394,1.9495754095389033,1.2791853354484026,81.0,10.426031083713296,89.03800273987167,81.0,27.0,0.953794480011224,1.5975907703521892,0.1504806964181311,0.20331241786389184,0.15323096176528925,51.0,0.7877754811717286,0.0,9.0,0.20705916638291336,19.018897394303863,4.681554397918906,4.361066084606362,4.086675912396687,1.4152843934697787,2.132056896195186,0.40354588128216123,0.006998571318968033,0.009441293062515475,,19.018897394303863,0.7437093974154168
1,4,,0.048783826730877444,32.0,32.0,2.0574660124894435,3.4938861245758015,truncated_power_law,7.948117278798046,1.6406063822984651,3.0865249703052062,3.4528032614091275,0.018414124971818803,0.01962564797431776,,1.0,49.90569461586507,LAYER_TYPE.CONV2D,3.646834215851617,2.3431520170041433,1.6981501047243803,272.0,16.6487318156334,220.36976929719307,288.0,60.0,1.143194786960573,3.0597402748388065,0.0,0.2189467118429121,0.1837821828546524,73.0,0.9998446365210136,16.0,9.0,0.13651827518506596,49.90569461586507,4.415723916747916,7.064396266905267,7.054642642757806,1.5702778676465876,2.9479342686006165,4.321283081640802,0.02920939202882421,0.06358437453613602,,49.90569461586507,0.6968812073191079
2,5,,0.11408872746605286,32.0,32.0,2.296111095809941,3.3006580081740577,truncated_power_law,8.30615915627252,1.6528755938047803,3.105610362372711,5.49056640573451,0.027744871348720373,0.020340650721642005,0.7394442073735447,1.0,27.38414987653357,LAYER_TYPE.CONV2D,3.6120910070536287,2.415473764120639,1.437499263078892,288.0,11.413373966861245,260.29975786433596,288.0,47.0,1.0518634433377931,3.6966261138128456,0.0,0.2176525635443234,0.3238854807128906,54.0,1.0111885183609042,0.0,9.0,0.18905723397064386,27.38414987653357,9.505489819400816,5.2329867070855025,7.774020833427063,1.6291779541769171,2.9752363648267703,3.581777732756779,0.02013693915332358,0.03447322398515234,,27.38414987653357,1.5599461267197798
3,6,,0.0953965941009356,32.0,32.0,2.1530977735208197,3.413992947402724,truncated_power_law,11.155019156545473,1.8465930391926042,3.2279886029634963,4.113218419081436,0.01231964794320838,0.00774130580523835,0.792577724854101,1.0,38.51404176310644,LAYER_TYPE.CONV2D,4.06207247562618,2.8078527372481603,1.5856190969999682,288.0,19.822657357013973,642.4698284848846,288.0,75.0,0.6695297437765141,9.155258506323177,0.0,0.18576126830650366,0.4618582837524413,37.0,1.0129200909896383,0.0,9.0,0.13314826198884067,38.51404176310644,16.68144393768411,6.205968237358812,10.455480629561846,1.8077410027236642,3.2100757724417335,3.828286676739293,0.013763105921559668,0.008495143789665108,,38.51404176310644,2.344837004550772
4,7,,0.13630269551564433,50.0,39200.0,2.914316451301331,12.853617037192878,truncated_power_law,16.12429340476629,2.036855024223958,3.5263538100549843,8.099990953893995,0.01543179402388612,0.009073789770867188,0.8657565773856296,1.0,25734.06229944428,LAYER_TYPE.DENSE,13.135277593041364,5.3047373533997915,4.410508348005018,50.0,4324.501873581291,201714.60930602142,50.0,13.0,0.015744045111234308,4332.5295737271845,3755.5458492831353,0.3413816941737823,1.0018563294410705,0.0,1.0005691925306222,0.0,1.0,0.5309358555870163,25734.06229944428,7.838428576058021,160.41839763395058,16.212739042863127,2.0459224609082307,3.52894005797103,4.390209895646613,0.008801974306632833,0.010509320721999076,,25734.06229944428,5466.63799474479
5,10,,0.07692307692307698,50.0,1024.0,3.7593747346579645,9.44820556132524,lognormal,15.966687405751578,2.0436520091157853,3.554927396311155,16.528813496402496,0.01659519707202084,0.005192542298869268,0.9088287840364473,1.0,326.01573713381316,LAYER_TYPE.DENSE,9.497040745751116,3.375920102148866,2.5132385644403863,50.0,71.04096675440348,2376.4030557323304,50.0,13.0,0.14505241074455524,71.04096675440351,28.92049047171887,0.21557405743477098,1.0000000000000004,0.0,1.0013227425556956,0.0,1.0,0.7653128533868563,326.01573713381316,7.289228049616929,18.055905879623243,14.530790078920838,1.9503120235017584,3.431290122772928,9.404099956868116,0.028176080348241647,0.02288795578840741,,326.01573713381316,66.0225634612252
6,12,,0.04421370313639539,1024.0,1024.0,2.4284826979983123,8.55637640570664,lognormal,169.44560903814784,3.8402435025816457,3.8024722335820833,752.3480847340347,0.03710108317423166,0.025671190911232728,0.6917810175535308,1.0,3336.8950167441344,LAYER_TYPE.DENSE,8.57888500956705,4.184141727497905,3.523342543374623,1024.0,1065.9289895451495,15280.64644920936,1024.0,118.0,0.2588684447753288,59.836645268947365,0.0,0.32510563549100097,0.056135676818847666,1.0,1.0012274257617702,0.0,1.0,0.13150249138841624,3336.8950167441344,4.579300928717545,57.76586376696997,92.29891126015731,3.0708154614562724,3.0556242469576262,562.9876050294538,0.05974138964599288,0.08735920609986986,,3336.8950167441344,26.453516069397516
7,14,,0.2500000000000001,12.0,1024.0,3.8320773082344406,7.617756738287608,lognormal,3.19439051720687,1.2906568674595245,2.082950663609787,1.2152984033371899,0.016366108840347362,0.040064313230554024,0.7593445841609147,1.0,97.25058858794354,LAYER_TYPE.DENSE,7.637742362699063,2.4029400168248842,1.9878922384781819,12.0,34.32809121718101,252.8948683124746,12.0,4.0,0.21783146616768165,25.356214841074333,16.416841195611816,0.30403258741511935,0.7386433076239233,7.0,0.9897461969760473,0.0,1.0,1.4160386541172203,97.25058858794354,2.6004456320979714,9.861571304206219,2.234614889032328,1.166481071379491,2.109263720542185,0.11051902174696542,0.003250047787178765,0.06941990325437868,,97.25058858794354,29.584235905555694
