,layer_id,name,D,M,N,alpha,alpha_weighted,best_fit,bulk_mean_loc_ratio,bulk_mean_part_ratio,bulk_mean_vec_entropy,bulk_var_loc_ratio,bulk_var_part_ratio,bulk_var_vec_entropy,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,matrix_rank,max_rand_eval,norm,num_evals,num_pl_spikes,rand_W_scale,rand_bulk_max,rand_bulk_min,rand_distance,rand_mp_softrank,rand_num_spikes,rand_sigma_mp,rank_loss,rf,sigma,spectral_norm,stable_rank,sv_max,tail_mean_loc_ratio,tail_mean_part_ratio,tail_mean_vec_entropy,tail_var_loc_ratio,tail_var_part_ratio,tail_var_vec_entropy,warning,xmax,xmin
0,3,,0.1136381463381132,9.0,32.0,1.8608266220306144,2.3370993770154773,truncated_power_law,4.3241163589790625,1.4422472970354543,2.1654490603733167,0.5970171643505844,0.007948853531695051,0.005970621980883428,0.5814969716532781,1.0,18.027971919367527,LAYER_TYPE.CONV2D,2.7061268570797363,1.8489694560584844,1.2559468729360361,81.0,19.94035229237232,70.62678806789185,81.0,22.0,1.070921854561994,0.41108630876462965,0.038721151360447056,0.13869881948246862,0.020615799697875966,79.0,0.448682541673765,0.0,9.0,0.1835288524749073,18.027971919367527,3.9176224804309348,4.2459359297294545,3.9380925884474403,1.382768003167553,2.1238756716679252,1.4870980806497371,0.019383226743458434,0.01043732088759335,over-trained,18.027971919367527,0.4228597416979906
1,4,,0.06487764814820102,32.0,32.0,2.136896083444594,3.8623500842167866,truncated_power_law,10.662061715699572,1.815775558697883,3.2208496084282157,4.19198192389865,0.01471037911553167,0.009429222469079797,0.6756131883793232,1.0,64.18862553709279,LAYER_TYPE.CONV2D,4.1265200575667205,2.5723783449016073,1.8074580762911163,280.0,38.691418611883584,373.57546431055925,288.0,49.0,0.8780253834868937,5.119748645197391,0.0,0.19852914389825388,0.1323225880279542,54.0,0.9933479403666492,8.0,9.0,0.16241372620637057,64.18862553709279,5.81996360234697,8.011780422421273,9.128694514272189,1.7137616527041348,3.200982288004047,4.541313721897832,0.019335919193983322,0.00995835601933813,,64.18862553709279,1.6150211406719661
2,5,,0.07558465379663767,32.0,32.0,3.077102588462745,6.3617447399132185,lognormal,8.034269824996876,1.6473456200395273,3.0468896153009752,5.335345355654143,0.030063713375618015,0.042995124833310625,0.7734222418926946,1.0,116.80096289302081,LAYER_TYPE.CONV2D,6.382845181821124,2.877213927466949,2.0674464230623557,288.0,35.617512046206976,753.7267476979208,288.0,20.0,0.6181434620023765,10.56943638700746,0.0,0.16547794996441503,0.2967483066558837,42.0,1.0048128933369438,0.0,9.0,0.46445425840434684,116.80096289302081,6.45308676426124,10.807449416630217,6.80485132343609,1.5505354360473063,3.0248173815174866,3.386443943527189,0.0265541540458701,0.018962086128680996,,116.80096289302081,8.87304763499142
3,6,,0.11227621360858164,32.0,32.0,2.315225243584773,3.68439738088035,truncated_power_law,9.672522655112799,1.7425568203839716,3.1864017442943067,6.682952739382634,0.03539350500056068,0.017846026801227474,0.8056149495284401,1.0,39.02810897703551,LAYER_TYPE.CONV2D,4.461257287373799,2.9097809540711785,1.5913775089872564,288.0,29.009259119671178,812.4206506711043,288.0,60.0,0.5953958001270934,11.556541483019098,0.0,0.16489502280588553,0.3983742375268938,30.0,1.0120214381186452,0.0,9.0,0.169794848830514,39.02810897703551,20.816295535844176,6.247248112331982,9.048193443811954,1.7130407589850416,3.1656507139683314,4.875325388904155,0.025919420389253534,0.012086350374857835,,39.02810897703551,3.932992349623828
4,7,,0.12064266873241003,50.0,39200.0,2.5542128433408147,10.813894790626618,truncated_power_law,15.57124007498249,2.0365649397759316,3.517857277029915,6.090245621507204,0.01136418474068792,0.007739966410952492,0.8878241533784885,1.0,17129.65036432023,LAYER_TYPE.DENSE,11.219297844015818,5.175012055939935,4.233748498610808,50.0,3220.030211141345,149627.71919147726,50.0,18.0,0.018280117131930722,3216.572123248155,2788.205800056961,0.306171406068157,0.9989260697364812,0.0,1.0010036349200453,0.0,1.0,0.3663314803111718,17129.65036432023,8.735013033490777,130.88029020566935,16.339292745614696,2.0495572825409005,3.5761112519861524,4.526999640507311,0.006621224696541837,0.00863825652073804,,17129.65036432023,2706.335990898927
5,10,,0.06250000000000011,50.0,1024.0,3.3013346473121694,8.585394252491513,lognormal,15.782703807165344,2.0324142101353235,3.5240304337094317,15.313999370016353,0.021779093608551545,0.007181439248829951,0.8811507153176473,1.0,398.64180989876866,LAYER_TYPE.DENSE,8.599813752475502,3.2899358760232427,2.600582845935185,50.0,59.13850580660908,1949.5567246757441,50.0,16.0,0.16014635712897335,58.12591496277736,23.66282508024491,0.24432096124673258,0.9828776390268797,0.0,0.9999923161342128,0.0,1.0,0.5753336618280424,398.64180989876866,4.890497374499719,19.966016375300523,17.029846919946273,2.082365117070208,3.5392008450352743,9.736384197276418,0.01309540400204878,0.007785099280896187,,398.64180989876866,40.74194655071502
6,12,,0.05228687026874626,1024.0,1024.0,3.2304914894603503,10.707129929681399,lognormal,176.96331599917363,3.8952693617846847,3.834855736920245,783.5682532697421,0.03617801890442545,0.02639048099048205,0.7657407443849651,1.0,2062.512434207138,LAYER_TYPE.DENSE,10.708939677123745,4.1377895159017495,3.3143965754480327,1024.0,613.3801633688438,13733.76196549817,1024.0,61.0,0.273058198327133,53.97123883182834,0.0,0.27483574424971874,0.08798986673355105,1.0,1.0030126678230977,0.0,1.0,0.2855851710273812,2062.512434207138,6.658753536570868,45.41489220737112,108.53658725632764,3.2887866993240102,3.235243218952109,541.4622096554762,0.05508115225849732,0.03315302694736252,,2062.512434207138,54.738787435239836
7,14,,0.4914283696178343,4.0,1024.0,1.5736452226239948,2.689729220904973,truncated_power_law,1.7685522130574247,1.1665077482570396,1.386294364734805,0.0,0.0,0.0,0.6331977392615616,1.0,51.19585821927157,LAYER_TYPE.DENSE,2.967071143815566,2.0130708265931765,1.7092348276697016,4.0,29.72234065943207,103.05541739002106,4.0,4.0,0.19701286305755003,29.398534785284557,22.888132618301128,0.34072168036964984,0.989105640169535,0.0,1.005375937218894,0.0,1.0,0.2868226113119974,51.19585821927157,2.0129639579169725,7.155128106419309,1.3487394284756722,1.060768194085785,1.2707698335897832,0.08727337596823515,0.0055790923570738366,0.02669183408353509,over-trained,51.19585821927157,1.8656813076511825
