,layer_id,name,D,M,N,alpha,alpha_weighted,best_fit,bulk_mean_loc_ratio,bulk_mean_part_ratio,bulk_mean_vec_entropy,bulk_var_loc_ratio,bulk_var_part_ratio,bulk_var_vec_entropy,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,matrix_rank,max_rand_eval,norm,num_evals,num_pl_spikes,rand_W_scale,rand_bulk_max,rand_bulk_min,rand_distance,rand_mp_softrank,rand_num_spikes,rand_sigma_mp,rank_loss,rf,sigma,spectral_norm,stable_rank,sv_max,tail_mean_loc_ratio,tail_mean_part_ratio,tail_mean_vec_entropy,tail_var_loc_ratio,tail_var_part_ratio,tail_var_vec_entropy,warning,xmax,xmin
0,3,,0.13706263082911174,9.0,32.0,2.3999762492851833,3.2217934034344995,lognormal,4.029097072696944,1.404706830876992,2.156451216263556,0.819701064974643,0.012170292318510767,0.0053157901113496525,0.6900520937748555,1.0,22.000229077200732,LAYER_TYPE.CONV2D,3.3057056700451213,1.902932589578659,1.3424272029333995,81.0,12.99126060608122,79.97101157832242,81.0,13.0,1.0064129459136821,1.1137929074909645,0.10491067893930499,0.20082269189160643,0.08573401313877094,55.0,0.6940540970132947,0.0,9.0,0.3882835500945757,22.000229077200732,3.635008130947052,4.69044017947151,3.948810010643197,1.3897363169034662,2.1261325610031823,1.2263953444641644,0.013264698999927093,0.009546586329805484,,22.000229077200732,1.5386072869375986
1,4,,0.11830715942383258,32.0,32.0,1.7892761391376362,2.8631825631227645,truncated_power_law,9.774002177785897,1.7526555350868307,3.195553932180776,5.61526307137143,0.023541762368488078,0.010718458475913592,0.7012375857474522,1.0,39.828177580385464,LAYER_TYPE.CONV2D,3.386314701213522,2.5571294560910776,1.6001904348328877,280.0,11.908832834205842,360.68614164625586,288.0,80.0,0.8935760411800758,5.140985931025271,0.0,0.3022351321839399,0.43169519654846217,37.0,1.013035647326861,8.0,9.0,0.08824375500651684,39.828177580385464,9.056054370508937,6.310956946484857,8.777382135103975,1.7023059099308633,3.1233519398434235,3.81966303080739,0.019614069628185484,0.015315438788759758,over-trained,39.828177580385464,0.6997439907778945
2,5,,0.09895961822594546,32.0,32.0,2.358802091523147,3.359378502254048,truncated_power_law,7.360441537139367,1.601484774401317,2.9706173534094407,4.368882308892675,0.022275381807513272,0.034341274059557655,0.7319024161975702,1.0,26.55757205502916,LAYER_TYPE.CONV2D,3.9103950155730165,2.5347742289706527,1.4241883684632481,288.0,11.248356316805172,342.589642619672,288.0,40.0,0.9168728850342361,4.875888489969737,0.0,0.25540160278454044,0.43347564325332616,41.0,1.0122924929294175,0.0,9.0,0.21484547493068587,26.55757205502916,12.899885648801108,5.153403928960853,6.122984810666459,1.5272364876999336,2.579157809041614,2.307301744889499,0.014965884779603636,0.09439096878971442,,26.55757205502916,2.545495985910486
3,6,,0.1256663463119605,32.0,32.0,2.23846538919188,3.4185207564950706,truncated_power_law,9.991951359402293,1.7747457356761842,3.216049860061883,4.051901410729434,0.01827411711341551,0.009749166023505661,0.735944221163865,1.0,33.664455464925894,LAYER_TYPE.CONV2D,4.297471941422235,2.7971636156153292,1.5271715939861854,288.0,17.359135326848122,626.8499789498443,288.0,48.0,0.6778200888572095,8.939316139059496,0.0,0.27004625061610227,0.514963215087891,38.0,1.0132966073951057,0.0,9.0,0.17875708145799168,33.664455464925894,18.620529288018417,5.802107846716217,9.755970709212395,1.7607334961513315,3.1772636999137776,3.9919517765044157,0.015276102475815723,0.0110106824913062,,33.664455464925894,3.7361549200131416
4,7,,0.10897369770107401,50.0,39200.0,2.43745664447965,10.697878283936886,lognormal,15.841079854734735,2.0259825854823306,3.500170007600031,9.034763913000706,0.013422126828514827,0.006191805086076631,0.8422618416371002,1.0,24487.881099065256,LAYER_TYPE.DENSE,10.85360942986376,5.110914778445653,4.388951207877043,50.0,2778.251752959705,129096.59226679178,50.0,20.0,0.019680114141696625,2775.3020004163554,2405.701734011323,0.3563804089504811,0.9989382702484729,0.0,1.0010200372002591,0.0,1.0,0.3214250771765245,24487.881099065256,5.271856382531995,156.48604122753332,16.322877246709083,2.0477644922472193,3.540998084097205,9.656540320957552,0.018458443674563396,0.00939989682826749,,24487.881099065256,2030.4761721809741
5,10,,0.07526619005895119,50.0,1024.0,2.9491373707670556,7.637375018293282,lognormal,15.797124413667213,2.028282361336077,3.5117982938447407,16.18465126017223,0.032240893488427354,0.011037883650775104,0.7991213042498233,1.0,388.77466432864287,LAYER_TYPE.DENSE,7.641871156435296,3.072223623514351,2.589697955069092,50.0,35.45355876855743,1180.9285536109683,50.0,24.0,0.205765798752994,35.30138290418217,14.371050318732001,0.31765007607850304,0.995707740783692,0.0,1.0012989194899036,0.0,1.0,0.39786599974743964,388.77466432864287,3.037565618248966,19.717369609779162,14.804126805827309,1.9927322001573728,3.5147656788582693,6.567885717460406,0.010792211525149467,0.007496831676164835,,388.77466432864287,15.472172272724132
6,12,,0.0593822912398041,1024.0,1024.0,2.740192129397248,8.136154612883228,lognormal,201.3604142621318,4.073289528816505,3.954658763089666,839.9518514887176,0.02478421675354554,0.015632476601950693,0.766354692799114,1.0,931.5180902943148,LAYER_TYPE.DENSE,8.167499243146716,3.7682521748705753,2.9691912934123033,1024.0,172.97462988301953,5864.786068711991,1024.0,82.0,0.4178533524594025,23.12847349890968,0.0,0.2810197130582423,0.13371020660400407,1.0,1.0047716670458726,0.0,1.0,0.1921720725127749,931.5180902943148,6.295944362024146,30.5207812857783,117.13035266370694,3.338462810249089,3.3926973998598595,742.1087859450724,0.07069464769016749,0.06536515147963322,,931.5180902943148,15.026372130040933
7,14,,0.40973994738129205,4.0,1024.0,1.7800272967853785,2.6210723206743087,truncated_power_law,,,,,,,0.6856743827396286,1.0,29.68178115371328,LAYER_TYPE.DENSE,2.7445584495624367,1.6948109261950968,1.4724899586696263,4.0,14.822647854346565,49.523453928695545,4.0,4.0,0.28420030035094673,14.014299287674174,10.910786642652901,0.30971794061151936,0.9454653058876149,0.0,1.001339360864547,0.0,1.0,0.39001364839268926,29.68178115371328,1.6684798554449287,5.448098856822743,1.8486150721900652,1.1748756110828489,1.1263641713055614,0.009938675006861894,0.00014740784134712538,0.02252123489072204,over-trained,29.68178115371328,1.9153930179522771
