,layer_id,name,D,M,N,alpha,alpha_weighted,best_fit,bulk_mean_loc_ratio,bulk_mean_part_ratio,bulk_mean_vec_entropy,bulk_var_loc_ratio,bulk_var_part_ratio,bulk_var_vec_entropy,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,matrix_rank,max_rand_eval,norm,num_evals,num_pl_spikes,rand_W_scale,rand_bulk_max,rand_bulk_min,rand_distance,rand_mp_softrank,rand_num_spikes,rand_sigma_mp,rank_loss,rf,sigma,spectral_norm,stable_rank,sv_max,tail_mean_loc_ratio,tail_mean_part_ratio,tail_mean_vec_entropy,tail_var_loc_ratio,tail_var_part_ratio,tail_var_vec_entropy,warning,xmax,xmin
0,3,,0.11548266344013192,9.0,32.0,2.0526310689325458,2.7653097011754193,truncated_power_law,4.318626914790843,1.444117754806571,2.15494109165106,0.49446938037335586,0.006038219832561617,0.004725146755580206,0.7372652096781336,1.0,22.243467866782606,LAYER_TYPE.CONV2D,3.1082738068251663,2.113028331238725,1.3472024968488352,81.0,14.331908806753825,129.72638953479995,81.0,31.0,0.790184204098505,2.218480111652163,0.20896367103923366,0.2068098944500531,0.15479306640624996,47.0,0.7690790784020616,0.0,9.0,0.1890581210583968,22.243467866782606,5.832111715301709,4.716298110465729,4.220724219869655,1.4323304162505375,2.1561491910229766,0.5904704852425018,0.0073461640905028045,0.006221504049245893,,22.243467866782606,0.9869555136562986
1,4,,0.09747635529983845,32.0,32.0,2.1851612759900716,3.919420923583259,truncated_power_law,8.797349089751261,1.6947225990744492,3.1314782247173745,5.188992824240647,0.027458504607812406,0.022420501882325816,,1.0,62.180316639188234,LAYER_TYPE.CONV2D,4.185300432739952,2.595882704723782,1.7936529292591523,272.0,23.680727427678185,394.35078050383106,288.0,39.0,0.8545842638064011,5.457105284104146,0.0,0.2174173708702255,0.23044500219726557,61.0,0.9981735606638974,16.0,9.0,0.1897776870855715,62.180316639188234,6.342051662298825,7.885449678945915,8.473293839422073,1.6959541592048843,3.100037266451051,3.0249833226392107,0.013575668554317862,0.01754657205044146,,62.180316639188234,2.300017563355155
2,5,,0.08335979680693872,32.0,32.0,2.850999403741542,4.52155860815029,truncated_power_law,8.816475921275522,1.6894542453210122,3.131083176923509,6.298661626691728,0.03655687200341799,0.03159601345789541,0.8109375104541255,1.0,38.54389934038083,LAYER_TYPE.CONV2D,4.731371406639575,2.7135291551936884,1.5859556484706276,288.0,19.757092303779388,517.0459672960038,288.0,48.0,0.7463313182678533,7.30573825155325,0.0,0.1501962375834,0.36977800878906236,34.0,1.0086342812664317,0.0,9.0,0.267168751005004,38.54389934038083,13.414469634480296,6.208373324823567,8.57532581937595,1.682187380129604,3.0857310171141368,3.0657142827478427,0.015515616679001027,0.014647814232002789,,38.54389934038083,3.741845272434212
3,6,,0.1196420040205814,32.0,32.0,2.697700344748882,3.7455232706172614,truncated_power_law,9.859460208218893,1.7588155077406211,3.17782268349628,7.098436600035292,0.040391987039296355,0.0342820154577953,0.8402062458394942,1.0,24.457574562175683,LAYER_TYPE.CONV2D,4.559799947459991,2.850128724924841,1.3884133862042847,288.0,19.39534419617759,708.1556506811521,288.0,60.0,0.6377227077316512,10.060438630086695,0.0,0.11464085210406344,0.518703794494629,33.0,1.0113706443811485,0.0,9.0,0.21917217206876702,24.457574562175683,28.95445126338629,4.945459995003062,10.431541204184649,1.8194455395219276,3.2065653693584717,2.7165029749372,0.009091344740458838,0.007440758913426471,,24.457574562175683,4.190675721088747
4,7,,0.1544787358725519,50.0,39200.0,1.7430157360655771,7.4718395598648,truncated_power_law,16.73267106940398,2.055610026406494,3.4734606119042115,40.172803697353636,0.04564436531703303,0.00659598724180955,0.8442286560417723,1.0,19352.228492868944,LAYER_TYPE.DENSE,8.014685649100729,5.143958766275063,4.2867309831238884,50.0,3013.296790837797,139302.45371214207,50.0,45.0,0.018945480264208208,2991.1938604846728,2592.8422405390324,0.360442102437428,0.9926648677885529,0.0,1.0004328250115,0.0,1.0,0.11076224627964483,19352.228492868944,7.198264208355813,139.11228735402543,16.277047587475643,2.0601660846432983,3.52088880641849,6.1164482452803535,0.009128088541376317,0.005491438971159811,over-trained,19352.228492868944,465.9498900365102
5,10,,0.08333333333333337,50.0,1024.0,3.2687028047045357,8.366553408216612,lognormal,15.926889504807571,2.046864789199999,3.5189460567111297,11.281099313467143,0.014524544621298924,0.004953024544567762,0.8788507883834386,1.0,362.7391277003596,LAYER_TYPE.DENSE,8.391725939863656,3.2759580991947073,2.559594404292403,50.0,57.46314071099945,1887.8092041574607,50.0,12.0,0.1627443621720623,56.413162392875265,22.965570430691663,0.2511911841550493,0.9817277944586277,0.0,1.001130916366972,0.0,1.0,0.6549180875037114,362.7391277003596,5.204316435686211,19.04571153043014,17.014918977173966,2.085623880320101,3.540349470197548,5.547564353433561,0.006736732412656015,0.008450761479479797,,362.7391277003596,48.77725851855409
6,12,,0.02977309900393066,1024.0,1024.0,2.525620919516437,8.608672376034521,lognormal,171.57397386690178,3.8497689375894004,3.8066063181218577,903.3455531438783,0.04917564037831133,0.03493997213654032,0.7118963747881323,1.0,2561.7515606645466,LAYER_TYPE.DENSE,8.625746220083409,4.107155974527256,3.4085370094585548,1024.0,613.225204254112,12798.408695918517,1024.0,83.0,0.282860295706401,50.350690319842315,0.0,0.32426884866778527,0.08210799225234991,2.0,1.003563159225671,0.0,1.0,0.16745865125551265,2561.7515606645466,4.995960144003375,50.61374873159018,91.97915656137685,3.0968957643636634,3.02306021873847,351.3900930241528,0.04036612857555233,0.05940006199720066,,2561.7515606645466,32.34953367181922
7,14,,0.16666666666666674,12.0,1024.0,3.51985331866023,6.966740633605137,lognormal,3.406449797852002,1.329897626510639,2.0135713929731787,1.1415423541627592,0.016890796187270116,0.025924283347031788,0.7750896433807665,1.0,95.33890461434851,LAYER_TYPE.DENSE,7.0365889206292955,2.4604021473576436,1.9792701578419476,12.0,33.579946178210236,288.67032911414873,12.0,6.0,0.20388700640891316,29.95479110728656,19.394182126089483,0.3238080226082588,0.8920440476085096,0.0,1.0068939066160951,0.0,1.0,1.028725809562731,95.33890461434851,3.0278334986314057,9.764164307013095,3.723115527985931,1.3863139817195123,2.0890657487812136,0.49198783153351283,0.0054365538982202016,0.012059434785255622,,95.33890461434851,26.979497757772524
