,layer_id,name,D,M,N,alpha,alpha_weighted,best_fit,bulk_mean_loc_ratio,bulk_mean_part_ratio,bulk_mean_vec_entropy,bulk_var_loc_ratio,bulk_var_part_ratio,bulk_var_vec_entropy,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,matrix_rank,max_rand_eval,norm,num_evals,num_pl_spikes,rand_W_scale,rand_bulk_max,rand_bulk_min,rand_distance,rand_mp_softrank,rand_num_spikes,rand_sigma_mp,rank_loss,rf,sigma,spectral_norm,stable_rank,sv_max,tail_mean_loc_ratio,tail_mean_part_ratio,tail_mean_vec_entropy,tail_var_loc_ratio,tail_var_part_ratio,tail_var_vec_entropy,warning,xmax,xmin
0,3,,0.1047117281823784,9.0,32.0,2.3986157820654643,3.7359755970269317,truncated_power_law,3.7807897183368593,1.378610734357568,2.1482141731894786,0.43314046372055987,0.007389726673746235,0.005866157612553545,0.6784067855464764,1.0,36.10395923487158,LAYER_TYPE.CONV2D,3.7955385775287342,2.0854763411561397,1.557554830148686,81.0,19.541102565633327,121.75206647726685,81.0,15.0,0.815650935932076,1.8790004497446022,0.17698731207943588,0.23452633515628768,0.09615631684207906,42.0,0.7306050410357163,0.0,9.0,0.36112104211216034,36.10395923487158,3.3722635704637813,6.0086570242335835,3.523475078443427,1.3326395621510296,2.166418038302097,1.0248846101265099,0.02066755513924036,0.00379617197121009,,36.10395923487158,2.098104779273645
1,4,,0.08491292718982801,32.0,32.0,1.7807781814367314,3.350227456031311,truncated_power_law,8.949430608118114,1.6990412816830673,3.14691057542214,4.701461822932976,0.021582037148318602,0.016254283343390467,0.6263884270687619,1.0,76.09003366081791,LAYER_TYPE.CONV2D,3.560832125051925,2.5306731120895374,1.8813277762244078,280.0,18.808344621605478,339.36973716603194,288.0,62.0,0.9212122147641355,4.790663540106148,0.0,0.3400502516104652,0.25470947265625,46.0,1.008155508355656,8.0,9.0,0.09915892820144266,76.09003366081791,4.460107596729692,8.72296014325515,7.862964857354066,1.6261507299607032,3.008678500205813,6.218026591850512,0.03504745502212424,0.04205195563472824,over-trained,76.09003366081791,0.7058083923376829
2,5,,0.11768396449178797,32.0,32.0,2.050564656267105,3.1546500164438824,truncated_power_law,9.324618330978595,1.7319833397605315,3.178222429457597,5.091184809644272,0.028202876682861994,0.01724443618804393,0.723216770292821,1.0,34.548557432649126,LAYER_TYPE.CONV2D,3.8386401365299463,2.655305483631255,1.5384299182190526,288.0,11.410676898309296,452.1738925845799,288.0,46.0,0.7980746241681106,6.442346526402642,0.0,0.303215509712878,0.5645893388986586,26.0,1.0128276454876923,0.0,9.0,0.1548973079872191,34.548557432649126,13.088068683217028,5.877802091994007,8.752230660997334,1.7085619189469374,3.1227370607864815,3.7899487166491723,0.01957162648029997,0.012207961767240988,,34.548557432649126,2.2701280773872554
3,6,,0.1150221668578143,32.0,32.0,2.5028267056157483,3.933046014460037,truncated_power_law,7.361288244206736,1.605378201160708,2.9843781504608033,3.2390609082937707,0.018316859900277486,0.029273739695780038,0.7667200107847777,1.0,37.27705587549311,LAYER_TYPE.CONV2D,4.501691931172624,2.750562872320014,1.571441604660529,288.0,16.933490641169,563.0706265906587,288.0,35.0,0.7151790890144185,7.98036275090961,0.0,0.2224729580875624,0.47127688673400925,38.0,1.0101738653030976,0.0,9.0,0.2540240768741579,37.27705587549311,15.105018713691809,6.105493909217592,7.896895825276118,1.659536966722728,2.8980681294743453,2.4500314896326905,0.012767004058522893,0.04174046237344374,,37.27705587549311,4.803850390687468
4,7,,0.08577087448012863,50.0,39200.0,2.6815533931685627,11.64382111901528,truncated_power_law,16.146764981070884,2.048839649709674,3.539541446778622,6.829375732379084,0.017324901851482492,0.011343218265415468,0.8061271559595811,1.0,21988.34448881114,LAYER_TYPE.DENSE,11.705679033608362,4.967117016776036,4.342192532387644,50.0,1986.7050613220342,92707.95830580125,50.0,14.0,0.023223436963730318,1990.7086184354728,1725.5964124131501,0.3899993683842924,1.0020151743665335,0.0,1.0004384520018808,0.0,1.0,0.4494140482002813,21988.34448881114,4.216231847421532,148.2846738163157,17.258312632266556,2.1030989974748824,3.541496085855578,6.362014297561512,0.008425425334895627,0.004328263771676653,,21988.34448881114,2111.3122923805568
5,10,,0.07692307692307698,50.0,1024.0,3.8899150013813015,10.326819755764372,lognormal,16.997539594498164,2.0640472522879727,3.500453635619569,17.977449247220022,0.02039329284540258,0.012661058578528188,0.8934786881150251,1.0,451.6140627459473,LAYER_TYPE.DENSE,10.351676120316071,3.462273689081459,2.654767456897474,50.0,85.77188156539698,2899.1700470577803,50.0,13.0,0.13132522623166462,86.77962853710233,35.327636079656905,0.24005927246910316,1.0117491531410205,0.0,1.0019631482933071,0.0,1.0,0.8015182091702207,451.6140627459473,6.41957433617095,21.25121320644888,16.88354196304689,2.0674975433823803,3.5505086829819015,4.257004173274479,0.00954875707208122,0.009012065400205126,,451.6140627459473,80.56745459384128
6,12,,0.03588465712734923,1024.0,1024.0,3.0213777654338396,9.986640915142662,lognormal,167.25143455635876,3.815347441667047,3.7847432466203434,714.0441647944115,0.03409791615506293,0.025452158000070186,0.7873059406663027,1.0,2019.8857470357052,LAYER_TYPE.DENSE,9.991972843274423,4.177116013200209,3.3053268046767,1024.0,861.7683446938885,15035.43554438159,1024.0,54.0,0.26097083295064194,58.91733507268557,0.0,0.23292932492992155,0.0683679499664307,1.0,1.0015751100656756,0.0,1.0,0.2750746723733428,2019.8857470357052,7.4437059454708905,44.943139042969676,95.07328417273693,3.1059190598183797,3.120080111020595,564.5015360210434,0.05796553719963445,0.04396414210606551,,2019.8857470357052,56.92664212084494
7,14,,0.4694141617542361,4.0,1024.0,1.8607062896341118,2.4465500612027724,truncated_power_law,2.0256139434966225,1.1893698510361268,1.0397207745771693,0.0,0.0,0.0,0.7401779994645851,1.0,20.646679344368366,LAYER_TYPE.DENSE,2.679488390406538,1.6216066663570774,1.3148502129714736,4.0,12.13154012417612,41.84144421189134,4.0,4.0,0.30919087085079894,11.775446984482883,9.167735541552414,0.29910986254632976,0.9706473262217051,0.0,0.9985881877864139,0.0,1.0,0.4303531448170559,20.646679344368366,2.0265459405850708,4.543861721528106,1.9408898022960697,1.1851501866058844,1.2707698335628759,0.005296053709589584,9.914147932547195e-06,0.026691834256596384,over-trained,20.646679344368366,2.0059399313295616
